user_id,rank,business_id,distance_km
2320574,10,229116242,0.220088772574081
2320574,11,1022944293,0.27188859576054514
2320574,12,245191847,0.29587513104894503
2320574,13,695426739,0.31566928122581195
2320574,14,175390612869091,0.37182980777180913
2320574,15,226941318,0.4299447424454557
2320574,16,1022314424,0.45125998524008276
2320574,17,6254903,0.45554018854706213
2320574,18,275144079,0.5231646145984407
2320574,19,334584974,0.5386431357293883
2320574,20,156623447710997,0.6562170535443995
3308384,1,801754136649471,0.0007500491185003801
3308384,2,537065240,0.2711163428435366
3308384,3,259031584,0.48913147765877857
3308384,4,40501863,0.5344543942969561
3308384,5,335919467,2.257369005466933
3308384,6,962063221,2.698121173322667
3308384,7,250347747,2.9544846310792425
3308384,8,328934247,3.0093800838004032
3308384,9,1022232012,3.0648300617194026
3308384,10,654616101,3.2395035431551094
3308384,11,1025878626,3.251013184681111
3308384,12,313058689,4.0099443994418404
3308384,13,279252235839267,4.419276647551602
3308384,14,1291921614196580,4.697414674690576
3308384,15,542495176,4.70380541672176
3308384,16,262600947,4.74705876705972
3308384,17,323811604,4.817678838970185
3308384,18,898421516,4.945670382467844
3308384,19,987481972,4.9798619803903446
3308384,20,156459814889792,5.00418167503265
4161560,1,256097254,0.04156982189363431
4161560,2,905389650,0.4792078984556437
4161560,3,114722554,0.501462248739816
4161560,4,334743421,0.5941740581716707
4161560,5,245654695,0.6066350532922687
4161560,6,300327879,0.636161890146677
4161560,7,1023052413,0.6490769388367836
4161560,8,764014251,0.6570961890708376
4161560,9,49809850,0.6731317207210045
4161560,10,282070508884478,0.6931180340996552
4161560,11,474820932,0.6972697434096454
4161560,12,252132029,0.707138269874962
4161560,13,485207102,0.7108347266939221
4161560,14,252042492,0.7126926266102438
4161560,15,287944639,0.822309691134933
4161560,16,219928330,0.8364622108964705
4161560,17,943104325,0.8506335661348823
4161560,18,111565258882550,0.872182144867508
4161560,19,1035358925,0.8733741852381157
4161560,20,724212881,0.883106393514134
4210712,1,40229945,0.05659749992217814
4210712,2,101579695062,0.1734383536047761
4210712,3,291375740,0.2793374772834605
4210712,4,314259145,0.34368612368069285
4210712,5,389501099,0.4336983793196592
4210712,6,1096767597069210,0.5904025934251703
4210712,7,457369286,0.6180733693730632
4210712,8,714703438,0.6637424870907149
4210712,9,292035415,0.7737577277326656
4210712,10,618899,1.036159576289981
4210712,11,815893829,1.38855526688646
4210712,12,23081532,3.249047262419644
4210712,13,41052443,3.3427336231475024
4210712,14,261882507187453,3.3713772233859065
4210712,15,897368219,3.423485137159888
4210712,16,292345938,3.4286847396980957
4210712,17,452719645,3.529216888974556
4210712,18,293751493,3.5319843675521647
4210712,19,1010413778,3.5656771938872094
4210712,20,216518331713004,3.5925051539220245
4241007,1,338334721,0.031839078246678254
4241007,2,245171442619073,0.06997955619801137
4241007,3,396981604230099,0.08380130403325922
4241007,4,240249439,0.0891554629833669
4241007,5,288293981,0.09273024665601694
4241007,6,405147087,0.09409640203622698
4241007,7,1030382755,0.09414308653100562
4241007,8,609106591,0.12440000195284863
4241007,9,1024927630,0.1262619886366422
4241007,10,1562170,0.12907158602880672
4241007,11,1029769301,0.13971106221338844
4241007,12,259697677772197,0.14078618403096838
4241007,13,277967478,0.1408006750134283
4241007,14,904182897,0.14400021865218163
4241007,15,255280920,0.14656026733137964
4241007,16,298923498,0.1550660475932995
4241007,17,291271994703329,0.15633114322633715
4241007,18,513236648,0.1613476135145064
4241007,19,251113636,0.16658463738238405
4241007,20,713328159,0.18605799813811327
5071896,1,1020079250,0.05545966422845971
5071896,2,234289713,0.06824000801373042
5071896,3,523303019,0.1424301063500749
5071896,4,63805475,0.19905637701049608
5071896,5,303389916,0.3527311946130821
5071896,6,1022700139,0.5143254366160808
5071896,7,633868586,0.7921884949282156
5071896,8,1026118617,0.9096365429155119
5071896,9,67989227,0.9292763361241133
5071896,10,636972627,0.993909260987004
5071896,11,939196603,1.1942406541700188
5071896,12,108356855,1.4264300604162654
5071896,13,949761158,3.925417107713701
5071896,14,535729486,9.312170474112104
5071896,15,1016663908,9.450915895247759
5071896,16,530478737131746,9.46075238193231
5071896,17,325559876,9.49833151835002
5071896,18,262770748,9.528449408213925
5071896,19,513775829,11.72037452956842
5071896,20,227561433,11.839614203851271
5289066,1,1020491414,0.4935684695684421
5289066,2,258480826,0.5538556275165502
